DIST	PDF	PMF_APP	SP	PMF_RE
10.75	0.0003	4.8356291074060695303	1.0	-1.4466666197904241029
10.85	0.0001	5.490542771458650483	0.99116784692239133655	-1.422331481470053232
11.05	0.0002	5.0773382547873752682	0.9712955024977716679	-1.3764528416990902634
11.15	0.0001	5.490542771458650483	0.9613593302854619218	-1.3764528416990877187
11.2	0.0002	5.0773382547873752682	0.956391244179307137	-1.5262684361107089183
11.25	0.0003	4.8356291074060695303	0.95363119634255438047	-1.7896573583703628483
11.3	0.0003	4.8356291074060695303	0.9514231580731521752	-1.8598711364616992713
11.35	0.0003	4.8356291074060695303	0.94921511980375004836	-1.7896573583703640452
11.4	0.0002	5.0773382547873752682	0.946455071966997292	-1.5262684361107089249
11.45	0.0001	5.490542771458650483	0.94148698586084250727	-1.4392612064585870769
11.5	0.0005	4.5311115952652630855	0.9375125169759185381	-1.7034684241206820544
11.55	0.0003	4.8356291074060695303	0.93574608636039677387	-1.9928932793125362509
11.6	0.0005	4.5311115952652630855	0.93397965574487507246	-2.0941748705111672775
11.65	0.0006	4.4224245907347943156	0.93276523469670385964	-2.3122718973770220322
11.7	0.0011	4.061090001522298781	0.93191212900170758334	-2.3893984377239974814
11.75	0.0005	4.5311115952652630855	0.9309486213932411666	-2.3032456971604371942
11.8	0.0007	4.330531037765112711	0.9298130588546914611	-2.325332802500190125
11.85	0.0008	4.2509292214448248393	0.92892590062144953525	-2.403442432541788526
11.9	0.0007	4.330531037765112711	0.9280387423882075779	-2.403442432541788526
11.95	0.0008	4.2509292214448248393	0.927151584154965652	-2.5094858491165500586
12.0	0.0018	3.767510926682213246	0.9265535737903358881	-2.7342916494427830917
12.05	0.0014	3.9173265210938374961	0.9261329950723545157	-2.8552906330073087016
12.1	0.0019	3.7352799364115818225	0.925722100732747729	-2.8738266940261005223
12.15	0.0015	3.8761979312126820518	0.9253269780950652291	-2.8856070399715114956
12.2	0.0019	3.7352799364115818225	0.9249318554573827432	-2.9515895532878336188
12.25	0.0024	3.5960155573922438865	0.92461953425480282605	-3.0772449039401444245
12.3	0.0027	3.525801779300907379	0.9243588630702206213	-3.102805743015283323
12.35	0.002	3.7047025619227126564	0.9240705914072708992	-2.966084169694453141
12.4	0.0014	3.9173265210938374961	0.92366841300820121195	-2.8809290554081354774
12.45	0.0021	3.675617373712531708	0.92327412046009368923	-2.9613012290707006623
12.5	0.0023	3.6213865397735442268	0.9229724009450200959	-3.0463818152327163914
12.55	0.0021	3.675617373712531708	0.9226706814299465026	-3.1027962390590578675
12.6	0.0037	3.3379731113923923295	0.92242344934572773177	-3.2028486111278790382
12.65	0.0026	3.5482998495816954528	0.9222065474575172241	-3.2284085552562365507
12.7	0.0033	3.406176337469717787	0.92197879525840057113	-3.2691544644965290437
12.75	0.0038	3.322075419740306608	0.921791270477147513	-3.3141494833368466614
12.8	0.003	3.4629934145414068376	0.92159370915830626314	-3.287645459187657001
12.85	0.0035	3.3710998615717252787	0.9213886770332903514	-3.3114686798234319644
12.9	0.0038	3.322075419740306608	0.9212068874163734029	-3.3527343474134833849
12.95	0.0036	3.3543064100109380315	0.9210277264164438444	-3.3137078825816634658
13.0	0.0029	3.4832030823687215213	0.9208215159458818568	-3.280308945310059625
13.05	0.0038	3.322075419740306608	0.9206201476645071548	-3.2814264021088559889
13.1	0.0028	3.5041220044225622817	0.9204147004947037614	-3.2848042562590164663
13.15	0.0041	3.2767780848492135527	0.92021563084236654174	-3.3217352278839691845
13.2	0.0033	3.406176337469717787	0.920034483578579671	-3.3401165040787117314
13.25	0.0038	3.322075419740306608	0.91984695879732661285	-3.354954661786185377
13.3	0.0039	3.3065907022003896338	0.9196748748431323115	-3.4107500462994125281
